time,hvac_reaAhu_PFanSup_y,hvac_reaAhu_PPumCoo_y,hvac_reaAhu_PPumHea_y,heaPum_reaPHeaPum_y,heaPum_reaPPumDis_y,chi_reaPChi_y,chi_reaPPumDis_y
1970-01-31 04:47:30,636.3392876502998,0.0,29.36147498388621,19264.43310958362,510.4854508213322,0.29552216668250664,0.002211891857054836
1970-01-31 04:48:00,636.3446731014234,0.0,29.36147498388621,19256.774488339506,510.4568992161164,0.2955206977394298,0.002211891857054836
1970-01-31 04:48:30,636.3496961172958,0.0,29.36147498388621,19249.057113560677,510.4280796298676,0.29551922862353186,0.002211891857054836
1970-01-31 04:49:00,636.3543498859792,0.0,29.36147498388621,19241.283843000303,510.39900566966713,0.29551775933482444,0.002211891857054836
1970-01-31 04:49:30,636.3586277409694,0.0,29.36147498388621,19232.965833453487,510.3641393845968,0.29551628987332207,0.002211891857054836
1970-01-31 04:50:00,636.3625231738948,0.0,29.36147498388621,19217.966251412363,510.2578120427904,0.2955148202390364,0.002211891857054836
1970-01-31 04:50:30,636.3660298126629,0.0,29.36147498388621,19190.81712016971,510.06570813639115,0.29551335043198046,0.002211891857054836
1970-01-31 04:51:00,636.3691414967254,0.0,29.36147498388621,19148.292348082665,509.80181151032303,0.29551188045216714,0.002211891857054836
1970-01-31 04:51:30,636.3718522220298,0.0,29.36147498388621,19091.17536362209,509.48654409060686,0.29551041029961106,0.002211891857054836
1970-01-31 04:52:00,636.3741561718283,0.0,29.36147498388621,19022.521264106363,509.1427892297,0.29550893997432237,0.002211891857054836
1970-01-31 04:52:30,636.3760477140482,0.0,29.36147498388621,18946.190162332845,508.7932100809428,0.29550746947631834,0.002211891857054836
1970-01-31 04:53:00,636.3775214170391,0.0,29.36147498388621,18866.457680738957,508.4575019417395,0.29550599880560763,0.002211891857054836
1970-01-31 04:53:30,636.3785720732927,0.0,29.36147498388621,18787.54357406246,508.15007142492,0.29550452796220616,0.002211891857054836
1970-01-31 04:54:00,636.3791946999108,0.0,29.36147498388621,18712.81263718984,507.8799042966143,0.29550305694612444,0.002211891857054836
1970-01-31 04:54:30,636.3793845340049,0.0,29.36147498388621,18644.71810625684,507.650919546036,0.2955015857573791,0.002211891857054836
1970-01-31 04:55:00,636.3791370394395,0.0,29.36147498388621,18584.733719439027,507.4631707652413,0.29550011439597945,0.002211891857054836
1970-01-31 04:55:30,636.3784479281597,0.0,29.36147498388621,18533.65695108499,507.3150854756225,0.2954986428619399,0.002211891857054836
1970-01-31 04:56:00,636.3773131694223,0.0,29.36147498388621,18491.606106309904,507.2025829766971,0.29549717115527463,0.002211891857054836
